CustomerId,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),InvestmentGoal,Tenure,ModeCommunication,Recency,Frequency,Monetory, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumOfProducts,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,comments,Exited
15695499,510,0,45,43,0,0,Education,10,phone,4,4,2,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,23,77878.62,4,4,0,2,1,3,-0.583831192,0
15622321,506,0,32,54,0,0,Education,3,phone,3,2,2,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,16,80823.02,4,5,0,1,1,3,-0.421527381,0
15715744,605,1,39,58,0,0,Education,7,phone,4,2,2,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,1,25,119348.28,5,5,1,2,3,5,0.364227051,0
15788151,650,1,32,52,0,1,Retirement,1,email,3,5,2,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,23,178331.36,3,5,0,3,5,4,0.573275394,0
15687153,850,1,49,53,0,0,Retirement,8,phone,3,1,5,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,1,8,119174.88,3,3,1,1,5,1,-0.559280691,1
15684958,489,1,38,57,0,1,Education,2,email,2,4,4,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,14,82662.73,3,4,0,1,1,3,-0.631299037,0
15706116,659,0,30,54,0,1,Retirement,8,phone,5,5,3,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,18,40441.1,5,4,0,3,1,3,0.670015649,0
15740557,753,0,43,51,0,1,Education,5,skype,5,4,5,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,15,109881.71,2,5,0,2,3,2,-0.623773775,0
15707291,477,1,48,59,0,1,Retirement,8,phone,2,3,2,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,2,9,157937.35,4,5,0,3,4,5,0.47206745,0
15583353,610,0,45,54,0,1,Short-term,3,email,2,2,3,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,14,38276.84,4,3,1,3,5,4,0.51779889,1
15761024,619,0,33,43,0,0,Retirement,2,skype,2,5,1,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,20,65222.48,5,5,1,1,4,3,0.376484755,0
15630709,619,0,31,36,0,0,Retirement,2,phone,2,3,2,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,17,2181.94,5,5,0,3,4,2,0.565317589,0
15639590,758,0,30,35,0,1,Retirement,3,skype,4,3,3,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,1,19,156249.06,3,5,1,3,1,5,0.64423119,0
15659399,516,1,50,38,0,0,Education,7,phone,4,4,1,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,9,45591.23,2,3,1,3,4,3,0.555296399,0
15567078,789,0,27,40,0,1,Retirement,8,skype,2,3,2,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,22,79458.12,5,4,1,3,1,1,-0.483175444,0
15696373,687,0,44,52,0,1,Short-term,9,phone,1,2,1,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,2,21,103042.2,4,2,1,2,3,3,-0.560061511,1
15786617,485,1,34,47,0,1,Education,3,skype,3,5,5,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,1,22,70209.83,4,3,0,1,4,1,-0.430447743,0
15657449,446,1,25,37,0,0,Short-term,3,skype,4,3,3,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,1,11,176743.51,3,5,0,3,1,5,0.587335351,0
15672594,597,0,60,41,0,1,Retirement,0,phone,2,1,4,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,1,14,10703.53,3,3,0,3,1,1,-0.383732864,1
15714240,712,1,74,55,1,1,Education,5,personal,3,3,5,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,25,151425.82,3,4,1,3,2,3,0.60428332,0
15782144,522,0,34,38,0,1,Education,3,skype,4,4,3,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,2,5,3894.34,5,4,0,1,1,5,0.396069399,0
15665008,805,0,26,55,0,0,Retirement,8,skype,3,5,4,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,2,22,28861.69,3,5,1,2,1,5,0.362251994,0
15581733,781,0,28,55,0,0,Short-term,4,personal,2,3,4,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,22,177703.15,5,5,1,1,5,1,0.440389778,0
15751392,689,0,57,59,0,1,Education,4,personal,3,1,2,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,2,18,136649.8,3,3,0,2,1,3,-0.265515382,1
15785815,670,1,31,44,0,1,Retirement,1,personal,5,2,4,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,10,175894.24,2,3,0,3,1,5,-0.811013701,0
15664214,670,1,33,56,0,0,Education,2,email,5,2,4,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,2,18,76257.46,5,4,1,1,4,4,0.587811578,0
15579996,524,0,25,41,0,1,Education,7,personal,4,4,2,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,20,193668.49,2,4,0,2,1,4,-0.492758951,0
15675252,734,0,39,51,0,0,Education,3,personal,5,5,2,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,2,24,125671.29,4,5,0,3,1,3,0.572080507,0
15579617,489,0,51,37,0,1,Short-term,3,skype,3,1,5,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,2,6,174098.28,3,1,1,2,3,4,-0.452530635,1
15593976,578,0,31,46,0,0,Retirement,5,phone,3,2,4,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,4,10,187866.21,4,2,1,3,4,3,0.452651033,1
15716041,622,1,39,57,0,1,Short-term,9,skype,4,5,3,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,2,10,100862.36,4,4,0,1,2,3,-0.687259299,0
15654489,843,0,38,59,0,0,Retirement,8,email,3,4,3,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,1,23,10804.04,4,5,1,1,5,1,0.567318516,0
15736302,687,1,48,42,0,1,Retirement,4,email,2,4,1,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,15,170893.85,5,3,0,1,5,1,0.563833974,0
15805909,700,1,28,38,0,0,Retirement,8,skype,2,3,1,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,1,11,22698.56,2,3,0,3,2,4,-0.33510159,0
15572762,410,0,50,35,0,1,Short-term,2,email,2,2,1,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,2,7,89822.48,3,3,0,3,3,2,-0.486440495,0
15724632,537,0,41,37,0,0,Retirement,0,phone,3,3,3,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,2,23,175262.49,2,3,1,1,1,3,-0.622183607,0
15670416,780,0,43,49,0,1,Retirement,0,email,3,2,1,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,1,7,15705.27,5,4,0,2,4,2,0.268377798,0
15749528,652,1,58,41,0,0,Retirement,6,personal,4,5,2,1,0,0,0,0,0,0.139,0.01,1.33,2,19,170025.43,2,5,1,1,2,3,-0.79995527,0
15578783,620,1,35,49,0,1,Retirement,0,phone,5,2,3,0,1,0,0,0,0,0.143,0.01,1.17,1,12,17242.79,2,3,0,1,2,4,-0.458047586,0
15580719,697,0,23,60,0,1,Retirement,10,email,2,5,4,0,0,1,0,0,0,0.173,0.018,1.3,2,25,79734.23,3,3,0,1,4,5,0.6033831,0
15656293,786,1,35,59,0,0,Education,3,phone,3,2,2,0,0,0,1,0,0,0.096,-0.002,1.39,2,21,92712.97,3,3,0,2,3,2,-0.243511742,0
15691875,850,0,39,39,0,0,Education,5,email,3,5,2,0,0,0,0,1,0,0.096,0.001,1.04,1,21,99689.48,5,5,1,2,2,3,0.469720262,0
15596870,749,1,54,55,0,0,Education,3,email,1,1,4,0,0,0,0,0,1,0.07,-0.005,1.1,1,24,93336.3,4,2,1,1,2,3,-0.540245715,1
15780770,445,1,31,42,0,1,Education,7,personal,2,3,3,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,22,175893.53,2,4,1,3,4,2,0.467936122,0
15751491,443,1,50,47,0,1,Education,3,phone,1,2,5,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,19,42840.18,4,1,0,1,3,5,-0.58886936,1
15706200,637,1,41,42,0,0,Short-term,2,personal,3,4,1,0,0.5,0.5,0,0,0,0.185,0.022,1.06,2,25,140298.24,3,3,1,1,4,1,-0.425274687,0
15808674,616,0,45,49,0,0,Retirement,6,phone,3,2,2,0.5,0,0,0.5,0,0,0.15,0.015,1.05,3,17,144000.59,4,3,1,1,5,2,0.516039209,1
15641411,756,0,23,39,0,0,Retirement,1,phone,5,2,2,0,0.5,0,0.5,0,0,0.159,0.015,1.17,1,19,113408.11,5,3,0,2,2,5,0.443613909,0
15764661,644,1,33,50,0,0,Retirement,2,phone,5,5,2,0,0,0.5,0.5,0,0,0.17,0.018,1.16,1,24,96420.58,4,4,1,2,1,5,0.444890067,0
15689492,850,1,41,50,0,0,Short-term,1,phone,5,4,3,0.5,0,0,0,0.5,0,0.14,0.011,1.09,2,25,125806.3,3,4,1,2,3,1,-0.262385467,0
15602405,703,0,38,36,0,0,Short-term,9,personal,5,3,4,0,0.5,0,0,0.5,0,0.123,0.008,1.01,1,19,65720.92,5,5,0,1,1,2,-0.397666479,0
15610271,684,0,42,60,0,1,Education,3,phone,5,5,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,1,13,31002.03,5,3,1,1,5,4,0.838254367,0
15791780,706,0,48,35,0,0,Retirement,10,personal,1,2,5,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,3,25,158248.71,4,2,0,1,2,1,-0.686833562,1
15589147,580,1,61,54,0,0,Education,8,skype,5,3,5,0.5,0,0,0,0,0.5,0.118,0.009,0.97,1,22,94677.83,3,3,0,2,5,3,0.383848977,0
15756975,777,0,35,38,0,1,Education,3,personal,2,4,1,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,7,17257.72,5,5,0,2,4,1,0.390811713,0
15729582,676,1,48,55,0,1,Short-term,3,phone,2,2,4,0,0,0.5,0,0,0.5,0.138,0.013,1.04,1,14,101397.86,5,4,1,2,5,1,0.363400033,0
15742971,708,0,44,59,0,0,Short-term,2,email,4,2,3,0,0,0,0.5,0,0.5,0.101,0.003,1.12,2,15,84870.23,2,5,0,3,1,1,-0.32601992,0
15568046,809,1,24,51,0,0,Retirement,7,skype,3,5,3,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,10,183515.13,2,4,0,1,2,1,-0.693688528,0
15694890,588,1,38,51,0,0,Education,1,phone,2,3,2,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,1,22,75969.19,4,3,0,3,5,5,0.509865995,0
15736963,623,1,43,45,0,0,Retirement,1,personal,3,3,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,2,5,146379.3,2,3,0,2,2,1,-0.425998107,0
15646490,537,1,42,39,0,0,Education,1,personal,5,3,1,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,1,25,127154.8,3,5,0,1,2,2,-0.39365287,0
15607314,536,1,53,57,0,1,Education,2,skype,1,2,4,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,6,2019.78,3,3,1,1,2,2,-0.621504611,1
15576745,769,1,48,35,0,0,Retirement,2,email,2,5,1,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,2,15,197885.72,3,5,1,2,2,5,0.598001777,0
15669606,690,1,33,45,0,0,Retirement,5,email,4,3,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,6,138017.68,4,5,1,1,4,3,0.596020202,0
15737832,771,1,45,44,0,0,Retirement,0,skype,1,2,4,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,19,170984.97,4,1,0,1,4,5,0.453546164,1
15681990,497,1,24,56,0,1,Education,6,phone,5,3,3,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,12,55859.27,2,3,0,1,3,1,-0.547882554,0
15758050,622,1,37,54,0,1,Education,4,email,2,3,3,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,7,4459.5,5,3,0,3,2,4,0.782881818,0
15787848,602,1,30,50,0,0,Short-term,9,personal,3,3,2,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,20,102135.92,5,5,1,3,3,4,0.44071221,0
15713594,543,0,32,39,0,0,Education,7,phone,3,2,4,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,1,5,112771.95,3,3,0,2,4,3,0.422914065,0
15588186,520,1,45,41,0,1,Retirement,7,skype,3,2,5,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,12,32903.93,5,4,1,3,2,4,0.48366318,0
15786739,669,1,37,36,0,1,Education,1,personal,5,2,5,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,1,9,162260.93,2,4,0,1,5,1,-0.368321724,0
15699467,631,0,41,48,0,1,Retirement,0,personal,4,3,3,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,5,87959.83,2,3,1,1,5,1,-0.569937294,0
15680706,537,1,48,37,0,0,Short-term,4,email,3,2,2,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,20,166476.95,3,3,1,2,1,1,-0.351788019,1
15645717,732,1,62,38,1,1,Short-term,2,phone,5,3,3,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,19,25438.87,2,4,0,1,4,2,-0.519074869,0
15748597,844,1,56,58,0,1,Education,5,skype,2,2,2,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,1,14,157230.06,4,1,1,3,5,2,0.301055033,1
15773709,838,1,35,55,0,1,Retirement,0,personal,5,5,5,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,2,7,197305.91,3,5,1,2,5,5,0.683808805,0
15629787,652,1,27,50,0,1,Retirement,10,phone,2,3,1,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,17,44435.76,2,4,0,2,3,2,-0.448366873,0
15661007,660,1,33,50,0,1,Short-term,0,personal,4,3,1,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,24,181051.99,5,3,1,2,4,4,0.319965743,0
15686812,692,0,44,47,0,1,Retirement,8,personal,2,5,1,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,15,159069.37,3,5,1,3,3,3,0.568565246,0
15754113,588,0,35,53,0,1,Short-term,0,phone,2,2,3,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,13,155485.24,5,3,0,3,4,3,0.43673372,0
15749489,533,0,22,51,0,0,Short-term,10,phone,4,2,4,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,1,11,43852.05,4,5,0,2,4,3,0.567527964,0
15574352,850,1,43,54,0,0,Education,4,personal,4,2,3,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,1,9,140071.57,4,4,1,3,3,3,0.408200722,0
15701281,511,1,27,53,0,1,Retirement,8,email,2,3,1,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,10,49089.36,4,5,0,3,3,4,0.489068783,0
15811985,530,1,44,54,0,0,Retirement,6,personal,2,3,3,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,2,8,55893.37,3,5,0,1,5,2,0.498290864,0
15713505,554,1,31,56,0,0,Short-term,1,skype,2,2,1,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,2,12,192660.55,2,3,0,1,1,3,-0.503618882,0
15685653,585,0,40,59,0,1,Short-term,3,phone,5,4,3,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,16,137028.51,5,3,0,2,1,1,-0.438539014,0
15758831,754,1,39,42,0,1,Retirement,3,phone,3,3,1,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,6,34430.16,2,3,0,2,5,3,0.657370556,0
15618774,474,1,54,54,0,1,Short-term,3,skype,3,2,2,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,1,7,108409.17,3,1,0,2,4,3,-0.618776612,1
15764448,837,1,35,50,0,0,Education,0,personal,5,5,4,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,1,18,145325.32,5,3,1,2,2,4,0.56994835,0
15611024,567,0,23,54,0,0,Short-term,9,personal,5,3,4,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,17,81425.61,4,4,0,3,3,4,0.52990537,0
15738220,800,1,38,56,0,0,Retirement,1,phone,5,4,4,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,2,9,51553.43,5,5,0,1,1,5,0.441298195,0
15805764,646,1,18,44,0,1,Education,10,skype,3,2,1,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,2,14,52795.15,2,3,1,3,4,1,-0.599856246,0
15580487,627,1,38,58,0,1,Education,8,skype,4,2,2,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,2,6,84270.09,4,5,1,2,2,2,0.543448967,0
15675787,505,1,26,41,0,1,Retirement,8,phone,5,4,4,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,1,5,145011.62,4,4,0,1,4,4,0.670500351,0
15583580,566,0,35,43,0,1,Short-term,1,phone,2,1,5,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,1,6,66245.44,4,2,1,1,4,1,-0.401732439,1
15780654,619,0,33,60,0,1,Education,3,personal,3,5,3,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,21,36446.74,5,4,0,3,5,2,0.834206432,0
15695034,757,0,44,35,0,0,Retirement,4,skype,2,2,2,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,1,7,137136.29,3,4,0,3,2,4,0.524384629,0
15805671,648,1,32,53,0,1,Short-term,0,email,2,5,1,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,1,7,117323.31,4,3,1,2,2,5,0.538454039,0
15790658,621,1,42,49,0,1,Short-term,8,skype,3,5,1,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,19,74157.71,3,3,1,1,1,3,-0.466069087,0
15578648,543,1,49,38,0,0,Retirement,6,phone,4,5,4,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,1,16,104253.56,5,3,0,3,3,3,0.4469326,0
15734987,658,0,43,53,0,1,Short-term,7,skype,5,4,4,1,0,0,0,0,0,0.139,0.01,1.33,2,23,2748.72,5,5,1,1,2,3,0.285037571,0
15721740,633,1,50,35,0,1,Short-term,7,email,4,4,4,0,1,0,0,0,0,0.143,0.01,1.17,1,11,195937.16,3,5,1,1,5,5,0.310213783,0
15641822,648,0,19,52,0,1,Education,1,email,2,5,4,0,0,1,0,0,0,0.173,0.018,1.3,2,20,22101.86,2,3,1,2,4,5,0.533169567,0
15765650,501,1,40,46,0,1,Short-term,5,email,2,4,3,0,0,0,1,0,0,0.096,-0.002,1.39,1,10,126535.92,5,5,0,2,5,2,0.290962055,0
15788556,683,0,42,50,0,0,Retirement,4,skype,3,2,2,0,0,0,0,1,0,0.096,0.001,1.04,1,5,44692.63,3,1,1,2,4,2,-0.543784032,1
15576550,619,0,38,51,0,1,Short-term,1,email,3,2,1,0,0,0,0,0,1,0.07,-0.005,1.1,1,15,112442.63,5,3,1,3,1,2,-0.451764716,1
15622230,705,0,35,41,0,0,Retirement,3,personal,2,5,4,0.5,0.5,0,0,0,0,0.195,0.026,0.97,2,19,66331.01,4,3,1,3,3,1,-0.553980156,0
15653937,638,0,53,46,0,1,Education,1,phone,1,1,4,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,15,16657.68,5,1,0,1,3,4,-0.675464039,1
15743538,710,0,31,36,0,1,Short-term,1,skype,2,4,5,0,0.5,0.5,0,0,0,0.185,0.022,1.06,2,7,20081.3,5,3,1,3,3,2,0.419835088,0
15591740,590,0,54,43,0,1,Education,4,personal,1,1,5,0.5,0,0,0.5,0,0,0.15,0.015,1.05,2,14,93820.49,4,3,0,3,5,5,0.428743382,1
15650086,725,1,43,58,0,0,Education,2,skype,2,5,3,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,23,130795.52,2,5,1,1,4,4,0.394359564,0
15718773,638,0,32,51,0,1,Retirement,0,email,2,2,3,0,0,0.5,0.5,0,0,0.17,0.018,1.16,2,18,160129.99,5,3,0,3,2,1,-0.260317077,0
15615140,791,1,36,51,0,1,Retirement,6,phone,3,3,1,0.5,0,0,0,0.5,0,0.14,0.011,1.09,1,10,189969.91,5,3,0,3,5,3,0.167839392,0
15644361,702,0,40,47,0,0,Retirement,1,phone,3,1,5,0,0.5,0,0,0.5,0,0.123,0.008,1.01,1,5,9712.52,4,1,0,3,4,1,-0.619867235,1
15774536,607,0,32,48,0,1,Retirement,6,personal,5,3,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,12,196062.01,2,5,1,1,5,5,0.687409967,0
15618661,535,1,30,47,0,0,Short-term,6,skype,3,4,3,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,21,125710.53,2,3,0,3,2,5,0.510488918,0
15605020,651,1,45,56,0,0,Short-term,2,phone,2,1,1,0.5,0,0,0,0,0.5,0.118,0.009,0.97,2,5,23054.51,3,3,0,3,3,3,0.465617454,1
15762134,506,1,59,51,0,0,Education,8,personal,5,4,4,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,20,170679.74,3,4,1,3,1,5,0.443058409,0
15685279,511,0,57,56,0,1,Education,8,personal,4,3,2,0,0,0.5,0,0,0.5,0.138,0.013,1.04,1,6,181258.76,2,5,0,2,3,2,-0.778602273,0
15582849,757,0,51,37,0,0,Education,1,email,2,1,1,0,0,0,0.5,0,0.5,0.101,0.003,1.12,1,5,22835.13,5,1,0,3,5,4,0.50960162,1
15655410,768,1,49,43,0,1,Short-term,1,personal,1,1,3,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,23,102397.22,4,3,1,2,3,2,-0.566034718,1
15649129,757,1,32,35,0,1,Short-term,9,personal,4,4,2,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,10,115950.96,2,5,1,1,3,1,-0.446905442,0
15702380,663,1,64,50,1,1,Retirement,6,email,3,3,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,2,20,15876.52,4,5,1,2,2,1,-0.263567558,0
15759067,537,0,37,53,0,1,Education,7,skype,3,1,4,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,4,22,117690.58,4,3,0,2,1,5,0.548172095,1
15683027,570,1,29,57,0,1,Education,4,phone,5,3,4,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,2,19,173792.77,2,4,1,2,4,4,0.537360964,0
15597487,850,0,35,51,0,1,Education,5,phone,3,4,1,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,19,80992.8,3,5,0,1,4,1,-0.586140193,0
15763256,661,0,64,35,1,0,Education,8,personal,1,1,1,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,23,189398.18,5,3,1,3,1,3,0.596409336,1
15620111,659,1,54,54,0,0,Short-term,8,phone,5,5,1,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,22,56787.8,2,5,1,1,2,3,-0.778852181,0
15623053,454,1,40,53,0,1,Retirement,2,skype,3,2,4,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,1,9,148309.98,2,5,1,2,3,3,0.757592653,0
15595592,708,0,59,44,0,0,Short-term,2,phone,1,2,5,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,1,24,179673.11,4,3,1,1,1,4,-0.425045224,1
15740072,720,0,37,48,0,1,Education,2,personal,5,3,4,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,17,138470.21,5,4,1,2,2,2,0.463260063,0
15778005,785,0,39,58,0,1,Retirement,1,skype,3,1,3,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,1,5,163798.41,4,2,0,2,3,4,0.307312476,1
15583278,743,0,36,38,0,0,Education,8,email,3,2,4,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,18,33693.78,4,3,1,1,2,4,-0.898451425,0
15601263,493,0,48,42,0,0,Retirement,7,email,2,4,4,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,18,48545.1,5,3,0,3,1,4,0.502315102,0
15709222,557,1,34,39,0,0,Retirement,3,skype,2,3,1,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,21,123427.98,5,5,1,1,1,3,0.610661777,0
15713949,850,1,40,37,0,1,Retirement,1,skype,5,4,3,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,24,174183.44,3,4,0,2,5,5,0.589189033,0
15717706,799,0,32,48,0,0,Short-term,3,email,3,4,1,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,15,17938,2,4,1,1,3,2,-0.743947683,0
15756071,756,1,34,40,0,0,Retirement,1,email,4,5,4,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,1,12,90059.04,2,5,0,3,5,3,0.353829887,0
15696564,752,1,38,41,0,0,Education,0,personal,5,5,3,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,2,17,137694.23,5,3,1,3,1,5,0.700267318,0
15657637,696,0,36,57,0,0,Education,3,skype,3,2,5,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,3,21,65039.9,4,3,1,3,2,5,0.474090958,0
15755863,630,0,49,39,0,0,Retirement,1,phone,5,3,1,0,0,0,0.333,0.333,0.333,0.09,0,1.13,2,9,162858.29,3,4,1,2,1,4,-0.324387543,0
15719858,659,0,38,50,0,0,Short-term,9,email,5,4,2,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,2,9,35701.06,2,4,1,3,2,4,0.342364876,0
15688876,685,1,39,57,0,1,Short-term,9,email,4,3,2,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,8,18826.06,3,3,0,1,1,3,-0.448125494,0
15698528,599,0,31,56,0,0,Short-term,3,personal,1,2,2,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,1,6,130086.47,5,1,1,2,4,1,-0.505666416,1
15770345,559,0,31,54,0,0,Retirement,1,skype,4,3,1,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,1,14,143360.56,3,4,1,1,4,2,-0.9706468,0
15761506,615,1,19,52,0,1,Education,5,skype,2,5,2,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,17,159920.92,3,3,0,2,2,4,-0.616299905,0
15716619,580,0,36,59,0,0,Education,3,phone,3,4,1,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,17,12099.67,4,3,1,3,3,2,0.437657185,0
15788367,487,1,44,49,0,0,Short-term,6,personal,2,4,5,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,1,14,53087.98,3,4,0,2,1,3,-0.364980778,0
15709451,646,0,35,36,0,0,Short-term,1,skype,5,3,4,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,24,142839.82,4,5,1,1,3,5,0.611393438,0
15640421,811,0,35,55,0,1,Education,7,personal,4,5,4,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,7,178.19,2,5,0,2,1,4,-0.682797624,0
15580068,526,1,35,53,0,1,Short-term,5,personal,3,5,5,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,21,105618.14,5,5,1,3,3,4,0.599733737,0
15677123,767,1,37,58,0,1,Education,7,email,5,5,4,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,2,8,24734.25,3,3,1,3,3,3,0.495588725,0
